36.5375	-7.3375	47.947
36.5375	-7.3125	47.836
36.5375	-7.2875	47.731
36.5375	-7.2625	47.635
36.5375	-7.2375	47.545
36.5375	-7.2125	47.461
36.5375	-7.1875	47.383
36.5375	-7.1625	47.308
36.5375	-7.1375	47.235
36.5375	-7.1125	47.163
36.5375	-7.0875	47.09
36.5375	-7.0625	47.02
36.5375	-7.0375	46.953
36.5375	-7.0125	46.886
36.5375	-6.9875	46.818
36.5375	-6.9625	46.746
36.5375	-6.9375	46.675
36.5375	-6.9125	46.604
36.5375	-6.8875	46.535
36.5375	-6.8625	46.468
36.5375	-6.8375	46.401
36.5375	-6.8125	46.339
36.5375	-6.7875	46.274
36.5375	-6.7625	46.204
36.5375	-6.7375	46.131
36.5375	-6.7125	46.055
36.5375	-6.6875	45.982
36.5375	-6.6625	45.91
36.5375	-6.6375	45.839
36.5375	-6.6125	45.767
36.5375	-6.5875	45.697
36.5375	-6.5625	45.631
36.5375	-6.5375	45.567
36.5375	-6.5125	45.505
36.5375	-6.4875	45.445
36.5375	-6.4625	45.386
36.5375	-6.4375	45.331
36.5375	-6.4125	45.276
36.5375	-6.3875	45.23
36.5375	-6.3625	45.193
36.5375	-6.3375	45.162
36.5375	-6.3125	45.144
36.5375	-6.2875	45.13
36.5375	-6.2625	45.123
36.5375	-6.2375	45.115
36.5375	-6.2125	45.108
36.5375	-6.1875	45.101
36.5375	-6.1625	45.089
36.5375	-6.1375	45.076
36.5375	-6.1125	45.06
36.5375	-6.0875	45.058
36.5375	-6.0625	45.052
36.5375	-6.0375	45.049
36.5375	-6.0125	45.042
36.5375	-5.9875	45.04
36.5625	-10.0125	47.43
36.5625	-9.9875	47.48
36.5625	-9.9625	47.527
36.5625	-9.9375	47.568
36.5625	-9.9125	47.605
36.5625	-9.8875	47.639
36.5625	-9.8625	47.673
36.5625	-9.8375	47.711
36.5625	-9.8125	47.757
36.5625	-9.7875	47.809
36.5625	-9.7625	47.866
36.5625	-9.7375	47.927
36.5625	-9.7125	47.987
36.5625	-9.6875	48.045
36.5625	-9.6625	48.103
36.5625	-9.6375	48.155
36.5625	-9.6125	48.2
36.5625	-9.5875	48.233
36.5625	-9.5625	48.257
36.5625	-9.5375	48.273
36.5625	-9.5125	48.283
36.5625	-9.4875	48.287
36.5625	-9.4625	48.288
36.5625	-9.4375	48.283
36.5625	-9.4125	48.274
36.5625	-9.3875	48.262
36.5625	-9.3625	48.251
36.5625	-9.3375	48.243
36.5625	-9.3125	48.234
36.5625	-9.2875	48.219
36.5625	-9.2625	48.201
36.5625	-9.2375	48.184
36.5625	-9.2125	48.173
36.5625	-9.1875	48.166
36.5625	-9.1625	48.159
36.5625	-9.1375	48.151
36.5625	-9.1125	48.146
36.5625	-9.0875	48.159
36.5625	-9.0625	48.186
36.5625	-9.0375	48.225
36.5625	-9.0125	48.273
36.5625	-8.9875	48.328
36.5625	-8.9625	48.388
36.5625	-8.9375	48.454
36.5625	-8.9125	48.525
36.5625	-8.8875	48.596
36.5625	-8.8625	48.66
36.5625	-8.8375	48.715
36.5625	-8.8125	48.759
36.5625	-8.7875	48.793
36.5625	-8.7625	48.816
36.5625	-8.7375	48.826
36.5625	-8.7125	48.823
36.5625	-8.6875	48.815
36.5625	-8.6625	48.802
36.5625	-8.6375	48.796
36.5625	-8.6125	48.8
36.5625	-8.5875	48.8
36.5625	-8.5625	48.791
36.5625	-8.5375	48.786
36.5625	-8.5125	48.797
36.5625	-8.4875	48.822
36.5625	-8.4625	48.857
36.5625	-8.4375	48.894
36.5625	-8.4125	48.927
36.5625	-8.3875	48.955
36.5625	-8.3625	48.983
36.5625	-8.3375	49.013
36.5625	-8.3125	49.045
36.5625	-8.2875	49.075
36.5625	-8.2625	49.104
36.5625	-8.2375	49.131
36.5625	-8.2125	49.156
36.5625	-8.1875	49.178
36.5625	-8.1625	49.197
36.5625	-8.1375	49.214
36.5625	-8.1125	49.228
36.5625	-8.0875	49.242
36.5625	-8.0625	49.255
36.5625	-8.0375	49.266
36.5625	-8.0125	49.274
36.5625	-7.9875	49.279
36.5625	-7.9625	49.282
36.5625	-7.9375	49.281
36.5625	-7.9125	49.278
36.5625	-7.8875	49.275
36.5625	-7.8625	49.273
36.5625	-7.8375	49.271
36.5625	-7.8125	49.268
36.5625	-7.7875	49.269
36.5625	-7.7625	49.27
36.5625	-7.7375	49.27
36.5625	-7.7125	49.265
36.5625	-7.6875	49.253
36.5625	-7.6625	49.234
36.5625	-7.6375	49.204
36.5625	-7.6125	49.162
36.5625	-7.5875	49.111
36.5625	-7.5625	49.055
36.5625	-7.5375	48.995
36.5625	-7.5125	48.926
36.5625	-7.4875	48.85
36.5625	-7.4625	48.762
36.5625	-7.4375	48.661
36.5625	-7.4125	48.554
36.5625	-7.3875	48.442
36.5625	-7.3625	48.33
36.5625	-7.3375	48.22
36.5625	-7.3125	48.114
36.5625	-7.2875	48.015
36.5625	-7.2625	47.921
36.5625	-7.2375	47.834
36.5625	-7.2125	47.753
36.5625	-7.1875	47.677
36.5625	-7.1625	47.604
36.5625	-7.1375	47.533
36.5625	-7.1125	47.46
36.5625	-7.0875	47.388
36.5625	-7.0625	47.318
36.5625	-7.0375	47.247
36.5625	-7.0125	47.178
36.5625	-6.9875	47.108
36.5625	-6.9625	47.033
36.5625	-6.9375	46.957
36.5625	-6.9125	46.882
36.5625	-6.8875	46.811
36.5625	-6.8625	46.744
36.5625	-6.8375	46.679
36.5625	-6.8125	46.611
36.5625	-6.7875	46.539
36.5625	-6.7625	46.463
36.5625	-6.7375	46.382
36.5625	-6.7125	46.3
36.5625	-6.6875	46.221
36.5625	-6.6625	46.143
36.5625	-6.6375	46.067
36.5625	-6.6125	45.992
36.5625	-6.5875	45.917
36.5625	-6.5625	45.845
36.5625	-6.5375	45.774
36.5625	-6.5125	45.704
36.5625	-6.4875	45.639
36.5625	-6.4625	45.579
36.5625	-6.4375	45.523
36.5625	-6.4125	45.47
36.5625	-6.3875	45.42
36.5625	-6.3625	45.378
36.5625	-6.3375	45.345
36.5625	-6.3125	45.325
36.5625	-6.2875	45.307
