BREITE;LAENGE;UNDULATION;EPSG_2D;EPSG_1D
47.6000000;14.1666667;1.110;4312;5778
47.6000000;14.2083333;1.078;4312;5778
47.6000000;14.2500000;1.043;4312;5778
47.6000000;14.2916667;0.997;4312;5778
47.6000000;14.3333333;0.974;4312;5778
47.6000000;14.3750000;0.962;4312;5778
47.6000000;14.4166667;0.967;4312;5778
47.6000000;14.4583333;0.967;4312;5778
47.6000000;14.5000000;0.998;4312;5778
47.6000000;14.5416667;1.045;4312;5778
47.6000000;14.5833333;1.099;4312;5778
47.6000000;14.6250000;1.125;4312;5778
47.6000000;14.6666667;1.144;4312;5778
47.6000000;14.7083333;1.152;4312;5778
47.6000000;14.7500000;1.129;4312;5778
47.6000000;14.7916667;1.177;4312;5778
47.6000000;14.8333333;1.267;4312;5778
47.6000000;14.8750000;1.368;4312;5778
47.6000000;14.9166667;1.463;4312;5778
47.6000000;14.9583333;1.552;4312;5778
47.6000000;15.0000000;1.614;4312;5778
47.6000000;15.0416667;1.664;4312;5778
47.6000000;15.0833333;1.703;4312;5778
47.6000000;15.1250000;1.732;4312;5778
47.6000000;15.1666667;1.757;4312;5778
47.6000000;15.2083333;1.767;4312;5778
47.6000000;15.2500000;1.767;4312;5778
47.6000000;15.2916667;1.770;4312;5778
47.6000000;15.3333333;1.793;4312;5778
47.6000000;15.3750000;1.826;4312;5778
47.6000000;15.4166667;1.849;4312;5778
47.6000000;15.4583333;1.854;4312;5778
47.6000000;15.5000000;1.870;4312;5778
47.6000000;15.5416667;1.909;4312;5778
47.6000000;15.5833333;1.957;4312;5778
47.6000000;15.6250000;1.979;4312;5778
47.6000000;15.6666667;1.988;4312;5778
47.6000000;15.7083333;2.029;4312;5778
47.6000000;15.7500000;2.076;4312;5778
47.6000000;15.7916667;2.099;4312;5778
47.6000000;15.8333333;2.084;4312;5778
47.6000000;15.8750000;2.036;4312;5778
47.6000000;15.9166667;1.955;4312;5778
47.6000000;15.9583333;1.844;4312;5778
47.6000000;16.0000000;1.724;4312;5778
47.6000000;16.0416667;1.618;4312;5778
47.6000000;16.0833333;1.518;4312;5778
47.6000000;16.1250000;1.425;4312;5778
47.6000000;16.1666667;1.385;4312;5778
47.6000000;16.2083333;1.331;4312;5778
47.6000000;16.2500000;1.257;4312;5778
47.6000000;16.2916667;1.187;4312;5778
47.6000000;16.3333333;1.099;4312;5778
47.6000000;16.3750000;0.994;4312;5778
47.6000000;16.4166667;0.895;4312;5778
47.6000000;16.4583333;0.809;4312;5778
47.6000000;16.5000000;0.727;4312;5778
47.6000000;16.5416667;0.644;4312;5778
47.6000000;16.5833333;0.551;4312;5778
47.6000000;16.6250000;0.461;4312;5778
47.6000000;16.6666667;0.389;4312;5778
47.6000000;16.7083333;0.333;4312;5778
47.6000000;16.7500000;0.288;4312;5778
47.6000000;16.7916667;0.248;4312;5778
47.6000000;16.9583333;0.106;4312;5778
47.6000000;17.0000000;0.088;4312;5778
47.6250000;9.6250000;-1.697;4312;5778
47.6250000;9.6666667;-1.649;4312;5778
47.6250000;9.7083333;-1.588;4312;5778
47.6250000;9.7500000;-1.518;4312;5778
47.6250000;9.7916667;-1.441;4312;5778
47.6250000;9.8333333;-1.349;4312;5778
47.6250000;9.8750000;-1.249;4312;5778
47.6250000;10.4166667;-0.304;4312;5778
47.6250000;10.4583333;-0.271;4312;5778
47.6250000;10.5000000;-0.249;4312;5778
47.6250000;10.5416667;-0.248;4312;5778
47.6250000;10.5833333;-0.260;4312;5778
47.6250000;10.6250000;-0.276;4312;5778
47.6250000;10.6666667;-0.279;4312;5778
47.6250000;10.7083333;-0.261;4312;5778
47.6250000;10.7500000;-0.211;4312;5778
47.6250000;11.5000000;-0.411;4312;5778
47.6250000;11.5416667;-0.427;4312;5778
47.6250000;11.5833333;-0.428;4312;5778
47.6250000;11.6250000;-0.390;4312;5778
47.6250000;11.6666667;-0.367;4312;5778
47.6250000;11.7083333;-0.382;4312;5778
47.6250000;11.7500000;-0.401;4312;5778
47.6250000;11.7916667;-0.394;4312;5778
47.6250000;11.8333333;-0.409;4312;5778
47.6250000;11.8750000;-0.441;4312;5778
47.6250000;11.9166667;-0.466;4312;5778
47.6250000;11.9583333;-0.510;4312;5778
47.6250000;12.0000000;-0.589;4312;5778
47.6250000;12.0416667;-0.647;4312;5778
47.6250000;12.0833333;-0.727;4312;5778
47.6250000;12.1250000;-0.837;4312;5778
47.6250000;12.1666667;-0.924;4312;5778
47.6250000;12.2083333;-0.931;4312;5778
47.6250000;12.2500000;-0.831;4312;5778
47.6250000;12.2916667;-0.758;4312;5778
47.6250000;12.3333333;-0.742;4312;5778
47.6250000;12.3750000;-0.747;4312;5778
47.6250000;12.4166667;-0.709;4312;5778
47.6250000;12.4583333;-0.673;4312;5778
47.6250000;12.5000000;-0.593;4312;5778
47.6250000;12.5416667;-0.528;4312;5778
47.6250000;12.5833333;-0.482;4312;5778
47.6250000;12.6250000;-0.466;4312;5778
47.6250000;12.6666667;-0.470;4312;5778
47.6250000;12.7083333;-0.499;4312;5778
47.6250000;12.7500000;-0.448;4312;5778
47.6250000;12.7916667;-0.352;4312;5778
47.6250000;12.8333333;-0.343;4312;5778
47.6250000;12.8750000;-0.384;4312;5778
47.6250000;12.9166667;-0.407;4312;5778
47.6250000;12.9583333;-0.446;4312;5778
47.6250000;13.0000000;-0.442;4312;5778
47.6250000;13.0416667;-0.367;4312;5778
47.6250000;13.0833333;-0.339;4312;5778
47.6250000;13.1250000;-0.397;4312;5778
47.6250000;13.1666667;-0.411;4312;5778
47.6250000;13.2083333;-0.314;4312;5778
47.6250000;13.2500000;-0.220;4312;5778
47.6250000;13.2916667;-0.165;4312;5778
47.6250000;13.3333333;-0.128;4312;5778
47.6250000;13.3750000;-0.078;4312;5778
47.6250000;13.4166667;-0.023;4312;5778
47.6250000;13.4583333;0.026;4312;5778
47.6250000;13.5000000;0.058;4312;5778
47.6250000;13.5416667;0.085;4312;5778
47.6250000;13.5833333;0.087;4312;5778
47.6250000;13.6250000;0.088;4312;5778
47.6250000;13.6666667;0.191;4312;5778
47.6250000;13.7083333;0.310;4312;5778
47.6250000;13.7500000;0.371;4312;5778
47.6250000;13.7916667;0.458;4312;5778
47.6250000;13.8333333;0.568;4312;5778
47.6250000;13.8750000;0.670;4312;5778
47.6250000;13.9166667;0.773;4312;5778
47.6250000;13.9583333;0.909;4312;5778
47.6250000;14.0000000;1.034;4312;5778
47.6250000;14.0416667;1.092;4312;5778
47.6250000;14.0833333;1.084;4312;5778
47.6250000;14.1250000;1.091;4312;5778
47.6250000;14.1666667;1.116;4312;5778
47.6250000;14.2083333;1.109;4312;5778
47.6250000;14.2500000;1.056;4312;5778
47.6250000;14.2916667;0.974;4312;5778
47.6250000;14.3333333;0.930;4312;5778
47.6250000;14.3750000;0.935;4312;5778
47.6250000;14.4166667;0.945;4312;5778
47.6250000;14.4583333;0.957;4312;5778
47.6250000;14.5000000;0.985;4312;5778
47.6250000;14.5416667;0.984;4312;5778
47.6250000;14.5833333;1.014;4312;5778
47.6250000;14.6250000;1.039;4312;5778
47.6250000;14.6666667;1.037;4312;5778
47.6250000;14.7083333;1.036;4312;5778
47.6250000;14.7500000;1.019;4312;5778
47.6250000;14.7916667;1.076;4312;5778
47.6250000;14.8333333;1.184;4312;5778
47.6250000;14.8750000;1.302;4312;5778
47.6250000;14.9166667;1.394;4312;5778
47.6250000;14.9583333;1.465;4312;5778
47.6250000;15.0000000;1.526;4312;5778
47.6250000;15.0416667;1.593;4312;5778
47.6250000;15.0833333;1.658;4312;5778
47.6250000;15.1250000;1.712;4312;5778
47.6250000;15.1666667;1.757;4312;5778
47.6250000;15.2083333;1.775;4312;5778
47.6250000;15.2500000;1.782;4312;5778
47.6250000;15.2916667;1.791;4312;5778
47.6250000;15.3333333;1.820;4312;5778
47.6250000;15.3750000;1.858;4312;5778
47.6250000;15.4166667;1.883;4312;5778
47.6250000;15.4583333;1.892;4312;5778
47.6250000;15.5000000;1.913;4312;5778
47.6250000;15.5416667;1.950;4312;5778
47.6250000;15.5833333;1.986;4312;5778
47.6250000;15.6250000;2.005;4312;5778
47.6250000;15.6666667;2.017;4312;5778
47.6250000;15.7083333;2.058;4312;5778
47.6250000;15.7500000;2.073;4312;5778
47.6250000;15.7916667;2.059;4312;5778
47.6250000;15.8333333;2.029;4312;5778
47.6250000;15.8750000;1.973;4312;5778
47.6250000;15.9166667;1.875;4312;5778
47.6250000;15.9583333;1.765;4312;5778
47.6250000;16.0000000;1.673;4312;5778
47.6250000;16.0416667;1.583;4312;5778
47.6250000;16.0833333;1.485;4312;5778
47.6250000;16.1250000;1.386;4312;5778
47.6250000;16.1666667;1.344;4312;5778
47.6250000;16.2083333;1.293;4312;5778
47.6250000;16.2500000;1.220;4312;5778
47.6250000;16.2916667;1.157;4312;5778
47.6250000;16.3333333;1.072;4312;5778
47.6250000;16.3750000;0.979;4312;5778
47.6250000;16.4166667;0.893;4312;5778
47.6250000;16.4583333;0.813;4312;5778
47.6250000;16.5000000;0.742;4312;5778
47.6250000;16.5416667;0.662;4312;5778
47.6250000;16.5833333;0.558;4312;5778
47.6250000;16.6250000;0.458;4312;5778
47.6250000;16.6666667;0.378;4312;5778
47.6250000;16.7083333;0.314;4312;5778
47.6250000;16.7500000;0.259;4312;5778
47.6250000;16.7916667;0.216;4312;5778
47.6250000;16.8333333;0.180;4312;5778
47.6250000;16.8750000;0.148;4312;5778
47.6250000;16.9166667;0.114;4312;5778
47.6250000;16.9583333;0.081;4312;5778
47.6250000;17.0000000;0.064;4312;5778
47.6250000;17.0416667;0.062;4312;5778
47.6250000;17.0833333;0.063;4312;5778
47.6250000;17.1250000;0.056;4312;5778
47.6500000;9.6666667;-1.615;4312;5778
47.6500000;9.7083333;-1.560;4312;5778
47.6500000;9.7500000;-1.500;4312;5778
47.6500000;9.7916667;-1.435;4312;5778
47.6500000;10.5416667;-0.366;4312;5778
47.6500000;10.5833333;-0.375;4312;5778
47.6500000;11.6250000;-0.543;4312;5778
47.6500000;11.6666667;-0.510;4312;5778
47.6500000;11.7083333;-0.528;4312;5778
47.6500000;11.7500000;-0.559;4312;5778
47.6500000;11.7916667;-0.539;4312;5778
47.6500000;11.8333333;-0.546;4312;5778
47.6500000;11.8750000;-0.564;4312;5778
47.6500000;11.9166667;-0.584;4312;5778
47.6500000;11.9583333;-0.632;4312;5778
47.6500000;12.0000000;-0.707;4312;5778
47.6500000;12.0416667;-0.758;4312;5778
47.6500000;12.0833333;-0.840;4312;5778
47.6500000;12.1250000;-0.949;4312;5778
47.6500000;12.1666667;-1.039;4312;5778
47.6500000;12.2083333;-1.046;4312;5778
47.6500000;12.2500000;-0.984;4312;5778
47.6500000;12.2916667;-0.927;4312;5778
47.6500000;12.3333333;-0.903;4312;5778
47.6500000;12.3750000;-0.899;4312;5778
47.6500000;12.4166667;-0.875;4312;5778
47.6500000;12.4583333;-0.822;4312;5778
47.6500000;12.5000000;-0.742;4312;5778
47.6500000;12.5416667;-0.682;4312;5778
47.6500000;12.5833333;-0.631;4312;5778
47.6500000;12.6250000;-0.608;4312;5778
47.6500000;12.6666667;-0.608;4312;5778
47.6500000;12.7083333;-0.625;4312;5778
47.6500000;12.7500000;-0.620;4312;5778
47.6500000;12.7916667;-0.562;4312;5778
47.6500000;12.8333333;-0.540;4312;5778
47.6500000;12.8750000;-0.546;4312;5778
47.6500000;12.9166667;-0.578;4312;5778
47.6500000;12.9583333;-0.612;4312;5778
47.6500000;13.0000000;-0.610;4312;5778
47.6500000;13.0416667;-0.595;4312;5778
47.6500000;13.0833333;-0.561;4312;5778
47.6500000;13.1250000;-0.585;4312;5778
47.6500000;13.1666667;-0.540;4312;5778
47.6500000;13.2083333;-0.428;4312;5778
47.6500000;13.2500000;-0.318;4312;5778
47.6500000;13.2916667;-0.234;4312;5778
47.6500000;13.3333333;-0.184;4312;5778
47.6500000;13.3750000;-0.140;4312;5778
47.6500000;13.4166667;-0.112;4312;5778
47.6500000;13.4583333;-0.097;4312;5778
47.6500000;13.5000000;-0.078;4312;5778
47.6500000;13.5416667;-0.078;4312;5778
47.6500000;13.5833333;-0.076;4312;5778
47.6500000;13.6250000;-0.028;4312;5778
47.6500000;13.6666667;0.105;4312;5778
47.6500000;13.7083333;0.231;4312;5778
47.6500000;13.7500000;0.323;4312;5778
47.6500000;13.7916667;0.444;4312;5778
47.6500000;13.8333333;0.576;4312;5778
47.6500000;13.8750000;0.669;4312;5778
47.6500000;13.9166667;0.764;4312;5778
47.6500000;13.9583333;0.897;4312;5778
47.6500000;14.0000000;1.016;4312;5778
47.6500000;14.0416667;1.059;4312;5778
47.6500000;14.0833333;1.006;4312;5778
47.6500000;14.1250000;0.983;4312;5778
47.6500000;14.1666667;1.027;4312;5778
47.6500000;14.2083333;1.043;4312;5778
47.6500000;14.2500000;0.999;4312;5778
47.6500000;14.2916667;0.914;4312;5778
47.6500000;14.3333333;0.839;4312;5778
47.6500000;14.3750000;0.864;4312;5778
47.6500000;14.4166667;0.909;4312;5778
47.6500000;14.4583333;0.929;4312;5778
47.6500000;14.5000000;0.930;4312;5778
47.6500000;14.5416667;0.918;4312;5778
47.6500000;14.5833333;0.895;4312;5778
47.6500000;14.6250000;0.903;4312;5778
47.6500000;14.6666667;0.893;4312;5778
47.6500000;14.7083333;0.890;4312;5778
47.6500000;14.7500000;0.899;4312;5778
47.6500000;14.7916667;0.978;4312;5778
47.6500000;14.8333333;1.097;4312;5778
47.6500000;14.8750000;1.214;4312;5778
47.6500000;14.9166667;1.293;4312;5778
47.6500000;14.9583333;1.347;4312;5778
47.6500000;15.0000000;1.406;4312;5778
47.6500000;15.0416667;1.486;4312;5778
47.6500000;15.0833333;1.564;4312;5778
47.6500000;15.1250000;1.625;4312;5778
47.6500000;15.1666667;1.674;4312;5778
47.6500000;15.2083333;1.719;4312;5778
47.6500000;15.2500000;1.757;4312;5778
47.6500000;15.2916667;1.771;4312;5778
47.6500000;15.3333333;1.799;4312;5778
47.6500000;15.3750000;1.855;4312;5778
47.6500000;15.4166667;1.905;4312;5778
47.6500000;15.4583333;1.919;4312;5778
47.6500000;15.5000000;1.931;4312;5778
47.6500000;15.5416667;1.959;4312;5778
47.6500000;15.5833333;1.984;4312;5778
47.6500000;15.6250000;2.005;4312;5778
47.6500000;15.6666667;2.044;4312;5778
47.6500000;15.7083333;2.083;4312;5778
47.6500000;15.7500000;2.075;4312;5778
47.6500000;15.7916667;2.027;4312;5778
47.6500000;15.8333333;1.961;4312;5778
47.6500000;15.8750000;1.883;4312;5778
47.6500000;15.9166667;1.791;4312;5778
47.6500000;15.9583333;1.688;4312;5778
47.6500000;16.0000000;1.604;4312;5778
47.6500000;16.0416667;1.516;4312;5778
47.6500000;16.0833333;1.423;4312;5778
47.6500000;16.1250000;1.336;4312;5778
47.6500000;16.1666667;1.284;4312;5778
47.6500000;16.2083333;1.232;4312;5778
47.6500000;16.2500000;1.173;4312;5778
47.6500000;16.2916667;1.118;4312;5778
47.6500000;16.3333333;1.038;4312;5778
47.6500000;16.3750000;0.958;4312;5778
47.6500000;16.4166667;0.879;4312;5778
47.6500000;16.4583333;0.807;4312;5778
47.6500000;16.5000000;0.737;4312;5778
47.6500000;16.5416667;0.665;4312;5778
47.6500000;16.5833333;0.556;4312;5778
47.6500000;16.6250000;0.459;4312;5778
47.6500000;16.6666667;0.374;4312;5778
47.6500000;16.7083333;0.298;4312;5778
47.6500000;16.7500000;0.238;4312;5778
47.6500000;16.7916667;0.190;4312;5778
47.6500000;16.8333333;0.156;4312;5778
47.6500000;16.8750000;0.125;4312;5778
47.6500000;16.9166667;0.094;4312;5778
47.6500000;16.9583333;0.065;4312;5778
47.6500000;17.0000000;0.047;4312;5778
47.6500000;17.0416667;0.039;4312;5778
47.6500000;17.0833333;0.035;4312;5778
47.6500000;17.1250000;0.029;4312;5778
47.6500000;17.1666667;0.016;4312;5778
47.6750000;9.7083333;-1.523;4312;5778
47.6750000;9.7500000;-1.476;4312;5778
47.6750000;11.7500000;-0.741;4312;5778
47.6750000;11.7916667;-0.732;4312;5778
47.6750000;11.8333333;-0.715;4312;5778
47.6750000;11.8750000;-0.725;4312;5778
47.6750000;11.9166667;-0.752;4312;5778
47.6750000;11.9583333;-0.810;4312;5778
47.6750000;12.0000000;-0.867;4312;5778
47.6750000;12.0416667;-0.910;4312;5778
47.6750000;12.0833333;-0.990;4312;5778
47.6750000;12.1250000;-1.070;4312;5778
47.6750000;12.1666667;-1.141;4312;5778
47.6750000;12.2083333;-1.113;4312;5778
47.6750000;12.2500000;-1.059;4312;5778
47.6750000;12.2916667;-1.006;4312;5778
47.6750000;12.3333333;-0.978;4312;5778
47.6750000;12.3750000;-0.994;4312;5778
47.6750000;12.4166667;-1.002;4312;5778
47.6750000;12.4583333;-0.965;4312;5778
47.6750000;12.5000000;-0.907;4312;5778
47.6750000;12.5416667;-0.845;4312;5778
47.6750000;12.5833333;-0.789;4312;5778
47.6750000;12.6250000;-0.751;4312;5778
47.6750000;12.6666667;-0.729;4312;5778
47.6750000;12.7083333;-0.726;4312;5778
47.6750000;12.7500000;-0.772;4312;5778
47.6750000;12.7916667;-0.783;4312;5778
47.6750000;12.8333333;-0.764;4312;5778
47.6750000;12.8750000;-0.729;4312;5778
47.6750000;12.9166667;-0.752;4312;5778
47.6750000;12.9583333;-0.746;4312;5778
47.6750000;13.0000000;-0.740;4312;5778
47.6750000;13.0416667;-0.768;4312;5778
47.6750000;13.0833333;-0.762;4312;5778
47.6750000;13.1250000;-0.747;4312;5778
47.6750000;13.1666667;-0.651;4312;5778
47.6750000;13.2083333;-0.522;4312;5778
47.6750000;13.2500000;-0.425;4312;5778
47.6750000;13.2916667;-0.348;4312;5778
47.6750000;13.3333333;-0.295;4312;5778
47.6750000;13.3750000;-0.264;4312;5778
47.6750000;13.4166667;-0.251;4312;5778
47.6750000;13.4583333;-0.256;4312;5778
47.6750000;13.5000000;-0.228;4312;5778
47.6750000;13.5416667;-0.206;4312;5778
47.6750000;13.5833333;-0.191;4312;5778
47.6750000;13.6250000;-0.135;4312;5778
47.6750000;13.6666667;0.012;4312;5778
47.6750000;13.7083333;0.153;4312;5778
47.6750000;13.7500000;0.284;4312;5778
47.6750000;13.7916667;0.444;4312;5778
47.6750000;13.8333333;0.583;4312;5778
47.6750000;13.8750000;0.684;4312;5778
47.6750000;13.9166667;0.773;4312;5778
47.6750000;13.9583333;0.869;4312;5778
47.6750000;14.0000000;0.958;4312;5778
47.6750000;14.0416667;0.983;4312;5778
47.6750000;14.0833333;0.913;4312;5778
47.6750000;14.1250000;0.845;4312;5778
47.6750000;14.1666667;0.872;4312;5778
47.6750000;14.2083333;0.885;4312;5778
47.6750000;14.2500000;0.851;4312;5778
47.6750000;14.2916667;0.779;4312;5778
47.6750000;14.3333333;0.712;4312;5778
47.6750000;14.3750000;0.751;4312;5778
47.6750000;14.4166667;0.813;4312;5778
47.6750000;14.4583333;0.829;4312;5778
47.6750000;14.5000000;0.821;4312;5778
47.6750000;14.5416667;0.826;4312;5778
47.6750000;14.5833333;0.797;4312;5778
47.6750000;14.6250000;0.768;4312;5778
47.6750000;14.6666667;0.776;4312;5778
47.6750000;14.7083333;0.785;4312;5778
47.6750000;14.7500000;0.832;4312;5778
47.6750000;14.7916667;0.911;4312;5778
47.6750000;14.8333333;1.034;4312;5778
47.6750000;14.8750000;1.143;4312;5778
47.6750000;14.9166667;1.212;4312;5778
47.6750000;14.9583333;1.255;4312;5778
47.6750000;15.0000000;1.318;4312;5778
47.6750000;15.0416667;1.421;4312;5778
47.6750000;15.0833333;1.524;4312;5778
47.6750000;15.1250000;1.578;4312;5778
47.6750000;15.1666667;1.595;4312;5778
47.6750000;15.2083333;1.654;4312;5778
47.6750000;15.2500000;1.703;4312;5778
47.6750000;15.2916667;1.722;4312;5778
47.6750000;15.3333333;1.759;4312;5778
47.6750000;15.3750000;1.832;4312;5778
47.6750000;15.4166667;1.885;4312;5778
47.6750000;15.4583333;1.902;4312;5778
47.6750000;15.5000000;1.931;4312;5778
47.6750000;15.5416667;1.969;4312;5778
47.6750000;15.5833333;2.015;4312;5778
47.6750000;15.6250000;2.045;4312;5778
47.6750000;15.6666667;2.078;4312;5778
47.6750000;15.7083333;2.104;4312;5778
47.6750000;15.7500000;2.056;4312;5778
47.6750000;15.7916667;1.979;4312;5778
47.6750000;15.8333333;1.908;4312;5778
47.6750000;15.8750000;1.820;4312;5778
47.6750000;15.9166667;1.721;4312;5778
47.6750000;15.9583333;1.616;4312;5778
47.6750000;16.0000000;1.523;4312;5778
47.6750000;16.0416667;1.440;4312;5778
47.6750000;16.0833333;1.355;4312;5778
47.6750000;16.1250000;1.278;4312;5778
47.6750000;16.1666667;1.222;4312;5778
47.6750000;16.2083333;1.166;4312;5778
47.6750000;16.2500000;1.117;4312;5778
47.6750000;16.2916667;1.076;4312;5778
47.6750000;16.3333333;1.004;4312;5778
47.6750000;16.3750000;0.910;4312;5778
47.6750000;16.4166667;0.824;4312;5778
47.6750000;16.4583333;0.754;4312;5778
47.6750000;16.5000000;0.686;4312;5778
47.6750000;16.5416667;0.615;4312;5778
47.6750000;16.5833333;0.529;4312;5778
47.6750000;16.6250000;0.450;4312;5778
47.6750000;16.6666667;0.371;4312;5778
47.6750000;16.7083333;0.294;4312;5778
47.6750000;16.7500000;0.227;4312;5778
47.6750000;16.7916667;0.175;4312;5778
47.6750000;16.8333333;0.138;4312;5778
47.6750000;16.8750000;0.110;4312;5778
47.6750000;16.9166667;0.082;4312;5778
47.6750000;16.9583333;0.055;4312;5778
47.6750000;17.0000000;0.034;4312;5778
47.6750000;17.0416667;0.020;4312;5778
47.6750000;17.0833333;0.014;4312;5778
47.6750000;17.1250000;0.005;4312;5778
47.6750000;17.1666667;-0.006;4312;5778
47.7000000;12.0000000;-1.026;4312;5778
47.7000000;12.0416667;-1.071;4312;5778
47.7000000;12.0833333;-1.160;4312;5778
47.7000000;12.1250000;-1.224;4312;5778
47.7000000;12.1666667;-1.257;4312;5778
47.7000000;12.2083333;-1.192;4312;5778
47.7000000;12.2500000;-1.136;4312;5778
47.7000000;12.2916667;-1.092;4312;5778
47.7000000;12.3333333;-1.059;4312;5778
47.7000000;12.3750000;-1.103;4312;5778
47.7000000;12.4166667;-1.114;4312;5778
47.7000000;12.4583333;-1.093;4312;5778
47.7000000;12.5000000;-1.042;4312;5778
47.7000000;12.5416667;-0.983;4312;5778
47.7000000;12.5833333;-0.946;4312;5778
47.7000000;12.6250000;-0.924;4312;5778
47.7000000;12.6666667;-0.902;4312;5778
47.7000000;12.7083333;-0.885;4312;5778
47.7000000;12.7500000;-0.919;4312;5778
47.7000000;12.7916667;-0.956;4312;5778
47.7000000;12.8333333;-0.971;4312;5778
47.7000000;12.8750000;-0.954;4312;5778
47.7000000;12.9166667;-0.944;4312;5778
47.7000000;12.9583333;-0.891;4312;5778
47.7000000;13.0000000;-0.871;4312;5778
47.7000000;13.0416667;-0.927;4312;5778
47.7000000;13.0833333;-0.936;4312;5778
47.7000000;13.1250000;-0.880;4312;5778
47.7000000;13.1666667;-0.759;4312;5778
47.7000000;13.2083333;-0.636;4312;5778
47.7000000;13.2500000;-0.542;4312;5778
47.7000000;13.2916667;-0.483;4312;5778
47.7000000;13.3333333;-0.434;4312;5778
47.7000000;13.3750000;-0.422;4312;5778
47.7000000;13.4166667;-0.435;4312;5778
47.7000000;13.4583333;-0.438;4312;5778
47.7000000;13.5000000;-0.411;4312;5778
47.7000000;13.5416667;-0.366;4312;5778
47.7000000;13.5833333;-0.323;4312;5778
47.7000000;13.6250000;-0.262;4312;5778
47.7000000;13.6666667;-0.100;4312;5778
47.7000000;13.7083333;0.068;4312;5778
47.7000000;13.7500000;0.229;4312;5778
47.7000000;13.7916667;0.395;4312;5778
47.7000000;13.8333333;0.526;4312;5778
47.7000000;13.8750000;0.623;4312;5778
47.7000000;13.9166667;0.695;4312;5778
47.7000000;13.9583333;0.760;4312;5778
47.7000000;14.0000000;0.838;4312;5778
47.7000000;14.0416667;0.877;4312;5778
47.7000000;14.0833333;0.827;4312;5778
47.7000000;14.1250000;0.735;4312;5778
47.7000000;14.1666667;0.695;4312;5778
47.7000000;14.2083333;0.685;4312;5778
47.7000000;14.2500000;0.653;4312;5778
47.7000000;14.2916667;0.601;4312;5778
47.7000000;14.3333333;0.583;4312;5778
47.7000000;14.3750000;0.636;4312;5778
47.7000000;14.4166667;0.694;4312;5778
47.7000000;14.4583333;0.729;4312;5778
47.7000000;14.5000000;0.737;4312;5778
47.7000000;14.5416667;0.731;4312;5778
47.7000000;14.5833333;0.708;4312;5778
47.7000000;14.6250000;0.673;4312;5778
47.7000000;14.6666667;0.686;4312;5778
47.7000000;14.7083333;0.731;4312;5778
47.7000000;14.7500000;0.814;4312;5778
47.7000000;14.7916667;0.875;4312;5778
47.7000000;14.8333333;0.982;4312;5778
47.7000000;14.8750000;1.085;4312;5778
47.7000000;14.9166667;1.177;4312;5778
47.7000000;14.9583333;1.219;4312;5778
47.7000000;15.0000000;1.275;4312;5778
47.7000000;15.0416667;1.376;4312;5778
47.7000000;15.0833333;1.488;4312;5778
47.7000000;15.1250000;1.537;4312;5778
47.7000000;15.1666667;1.548;4312;5778
47.7000000;15.2083333;1.590;4312;5778
47.7000000;15.2500000;1.636;4312;5778
47.7000000;15.2916667;1.668;4312;5778
47.7000000;15.3333333;1.715;4312;5778
47.7000000;15.3750000;1.802;4312;5778
47.7000000;15.4166667;1.863;4312;5778
47.7000000;15.4583333;1.892;4312;5778
47.7000000;15.5000000;1.942;4312;5778
47.7000000;15.5416667;2.008;4312;5778
47.7000000;15.5833333;2.069;4312;5778
47.7000000;15.6250000;2.095;4312;5778
47.7000000;15.6666667;2.111;4312;5778
47.7000000;15.7083333;2.133;4312;5778
47.7000000;15.7500000;2.076;4312;5778
47.7000000;15.7916667;1.968;4312;5778
47.7000000;15.8333333;1.885;4312;5778
47.7000000;15.8750000;1.820;4312;5778
47.7000000;15.9166667;1.727;4312;5778
47.7000000;15.9583333;1.606;4312;5778
47.7000000;16.0000000;1.477;4312;5778
47.7000000;16.0416667;1.375;4312;5778
47.7000000;16.0833333;1.286;4312;5778
47.7000000;16.1250000;1.213;4312;5778
47.7000000;16.1666667;1.150;4312;5778
47.7000000;16.2083333;1.094;4312;5778
47.7000000;16.2500000;1.046;4312;5778
47.7000000;16.2916667;1.012;4312;5778
47.7000000;16.3333333;0.932;4312;5778
47.7000000;16.3750000;0.822;4312;5778
47.7000000;16.4166667;0.732;4312;5778
47.7000000;16.4583333;0.669;4312;5778
47.7000000;16.5000000;0.610;4312;5778
47.7000000;16.5416667;0.548;4312;5778
47.7000000;16.5833333;0.485;4312;5778
47.7000000;16.6250000;0.421;4312;5778
47.7000000;16.6666667;0.354;4312;5778
47.7000000;16.7083333;0.287;4312;5778
47.7000000;16.7500000;0.221;4312;5778
47.7000000;16.7916667;0.168;4312;5778
47.7000000;16.8333333;0.129;4312;5778
47.7000000;16.8750000;0.101;4312;5778
47.7000000;16.9166667;0.073;4312;5778
47.7000000;16.9583333;0.048;4312;5778
47.7000000;17.0000000;0.023;4312;5778
47.7000000;17.0416667;0.005;4312;5778
47.7000000;17.0833333;-0.008;4312;5778
47.7000000;17.1250000;-0.015;4312;5778
47.7000000;17.1666667;-0.025;4312;5778
47.7250000;12.0833333;-1.368;4312;5778
47.7250000;12.1250000;-1.431;4312;5778
47.7250000;12.1666667;-1.405;4312;5778
47.7250000;12.2083333;-1.316;4312;5778
47.7250000;12.2500000;-1.245;4312;5778
47.7250000;12.2916667;-1.223;4312;5778
47.7250000;12.3333333;-1.193;4312;5778
47.7250000;12.3750000;-1.230;4312;5778
