BREITE;LAENGE;UNDULATION;EPSG_3D
47.6250000;16.6666667;45.100;4937
47.6250000;16.7083333;44.997;4937
47.6250000;16.7500000;44.904;4937
47.6250000;16.7916667;44.822;4937
47.6250000;16.8333333;44.747;4937
47.6250000;16.8750000;44.675;4937
47.6250000;16.9166667;44.601;4937
47.6250000;16.9583333;44.530;4937
47.6250000;17.0000000;44.473;4937
47.6250000;17.0416667;44.430;4937
47.6250000;17.0833333;44.390;4937
47.6250000;17.1250000;44.341;4937
47.6500000;9.6666667;46.619;4937
47.6500000;9.7083333;46.671;4937
47.6500000;9.7500000;46.727;4937
47.6500000;9.7916667;46.788;4937
47.6500000;10.5416667;47.744;4937
47.6500000;10.5833333;47.727;4937
47.6500000;11.6250000;47.289;4937
47.6500000;11.6666667;47.310;4937
47.6500000;11.7083333;47.278;4937
47.6500000;11.7500000;47.232;4937
47.6500000;11.7916667;47.240;4937
47.6500000;11.8333333;47.218;4937
47.6500000;11.8750000;47.186;4937
47.6500000;11.9166667;47.151;4937
47.6500000;11.9583333;47.088;4937
47.6500000;12.0000000;46.997;4937
47.6500000;12.0416667;46.931;4937
47.6500000;12.0833333;46.833;4937
47.6500000;12.1250000;46.708;4937
47.6500000;12.1666667;46.603;4937
47.6500000;12.2083333;46.581;4937
47.6500000;12.2500000;46.626;4937
47.6500000;12.2916667;46.666;4937
47.6500000;12.3333333;46.673;4937
47.6500000;12.3750000;46.660;4937
47.6500000;12.4166667;46.667;4937
47.6500000;12.4583333;46.704;4937
47.6500000;12.5000000;46.766;4937
47.6500000;12.5416667;46.808;4937
47.6500000;12.5833333;46.841;4937
47.6500000;12.6250000;46.846;4937
47.6500000;12.6666667;46.827;4937
47.6500000;12.7083333;46.791;4937
47.6500000;12.7500000;46.777;4937
47.6500000;12.7916667;46.816;4937
47.6500000;12.8333333;46.818;4937
47.6500000;12.8750000;46.793;4937
47.6500000;12.9166667;46.741;4937
47.6500000;12.9583333;46.687;4937
47.6500000;13.0000000;46.669;4937
47.6500000;13.0416667;46.663;4937
47.6500000;13.0833333;46.677;4937
47.6500000;13.1250000;46.632;4937
47.6500000;13.1666667;46.659;4937
47.6500000;13.2083333;46.751;4937
47.6500000;13.2500000;46.840;4937
47.6500000;13.2916667;46.903;4937
47.6500000;13.3333333;46.930;4937
47.6500000;13.3750000;46.952;4937
47.6500000;13.4166667;46.957;4937
47.6500000;13.4583333;46.949;4937
47.6500000;13.5000000;46.945;4937
47.6500000;13.5416667;46.921;4937
47.6500000;13.5833333;46.900;4937
47.6500000;13.6250000;46.927;4937
47.6500000;13.6666667;47.039;4937
47.6500000;13.7083333;47.141;4937
47.6500000;13.7500000;47.210;4937
47.6500000;13.7916667;47.308;4937
47.6500000;13.8333333;47.416;4937
47.6500000;13.8750000;47.484;4937
47.6500000;13.9166667;47.554;4937
47.6500000;13.9583333;47.663;4937
47.6500000;14.0000000;47.756;4937
47.6500000;14.0416667;47.772;4937
47.6500000;14.0833333;47.691;4937
47.6500000;14.1250000;47.642;4937
47.6500000;14.1666667;47.662;4937
47.6500000;14.2083333;47.652;4937
47.6500000;14.2500000;47.580;4937
47.6500000;14.2916667;47.468;4937
47.6500000;14.3333333;47.366;4937
47.6500000;14.3750000;47.367;4937
47.6500000;14.4166667;47.385;4937
47.6500000;14.4583333;47.378;4937
47.6500000;14.5000000;47.350;4937
47.6500000;14.5416667;47.310;4937
47.6500000;14.5833333;47.258;4937
47.6500000;14.6250000;47.238;4937
47.6500000;14.6666667;47.199;4937
47.6500000;14.7083333;47.167;4937
47.6500000;14.7500000;47.148;4937
47.6500000;14.7916667;47.200;4937
47.6500000;14.8333333;47.291;4937
47.6500000;14.8750000;47.379;4937
47.6500000;14.9166667;47.427;4937
47.6500000;14.9583333;47.450;4937
47.6500000;15.0000000;47.479;4937
47.6500000;15.0416667;47.530;4937
47.6500000;15.0833333;47.578;4937
47.6500000;15.1250000;47.608;4937
47.6500000;15.1666667;47.626;4937
47.6500000;15.2083333;47.640;4937
47.6500000;15.2500000;47.647;4937
47.6500000;15.2916667;47.629;4937
47.6500000;15.3333333;47.626;4937
47.6500000;15.3750000;47.651;4937
47.6500000;15.4166667;47.669;4937
47.6500000;15.4583333;47.650;4937
47.6500000;15.5000000;47.629;4937
47.6500000;15.5416667;47.625;4937
47.6500000;15.5833333;47.616;4937
47.6500000;15.6250000;47.604;4937
47.6500000;15.6666667;47.611;4937
47.6500000;15.7083333;47.616;4937
47.6500000;15.7500000;47.573;4937
47.6500000;15.7916667;47.489;4937
47.6500000;15.8333333;47.388;4937
47.6500000;15.8750000;47.275;4937
47.6500000;15.9166667;47.148;4937
47.6500000;15.9583333;47.010;4937
47.6500000;16.0000000;46.892;4937
47.6500000;16.0416667;46.768;4937
47.6500000;16.0833333;46.640;4937
47.6500000;16.1250000;46.517;4937
47.6500000;16.1666667;46.431;4937
47.6500000;16.2083333;46.342;4937
47.6500000;16.2500000;46.247;4937
47.6500000;16.2916667;46.156;4937
47.6500000;16.3333333;46.039;4937
47.6500000;16.3750000;45.922;4937
47.6500000;16.4166667;45.806;4937
47.6500000;16.4583333;45.697;4937
47.6500000;16.5000000;45.590;4937
47.6500000;16.5416667;45.480;4937
47.6500000;16.5833333;45.332;4937
47.6500000;16.6250000;45.197;4937
47.6500000;16.6666667;45.074;4937
47.6500000;16.7083333;44.960;4937
47.6500000;16.7500000;44.861;4937
47.6500000;16.7916667;44.775;4937
47.6500000;16.8333333;44.702;4937
47.6500000;16.8750000;44.632;4937
47.6500000;16.9166667;44.561;4937
47.6500000;16.9583333;44.493;4937
47.6500000;17.0000000;44.435;4937
47.6500000;17.0416667;44.387;4937
47.6500000;17.0833333;44.343;4937
47.6500000;17.1250000;44.296;4937
47.6500000;17.1666667;44.239;4937
47.6750000;9.7083333;46.684;4937
47.6750000;9.7500000;46.728;4937
47.6750000;11.7500000;47.025;4937
47.6750000;11.7916667;47.022;4937
47.6750000;11.8333333;47.026;4937
47.6750000;11.8750000;47.001;4937
47.6750000;11.9166667;46.959;4937
47.6750000;11.9583333;46.885;4937
47.6750000;12.0000000;46.814;4937
47.6750000;12.0416667;46.756;4937
47.6750000;12.0833333;46.660;4937
47.6750000;12.1250000;46.565;4937
47.6750000;12.1666667;46.478;4937
47.6750000;12.2083333;46.492;4937
47.6750000;12.2500000;46.530;4937
47.6750000;12.2916667;46.567;4937
47.6750000;12.3333333;46.577;4937
47.6750000;12.3750000;46.543;4937
47.6750000;12.4166667;46.518;4937
47.6750000;12.4583333;46.538;4937
47.6750000;12.5000000;46.578;4937
47.6750000;12.5416667;46.622;4937
47.6750000;12.5833333;46.660;4937
47.6750000;12.6250000;46.680;4937
47.6750000;12.6666667;46.684;4937
47.6750000;12.7083333;46.668;4937
47.6750000;12.7500000;46.602;4937
47.6750000;12.7916667;46.570;4937
47.6750000;12.8333333;46.571;4937
47.6750000;12.8750000;46.587;4937
47.6750000;12.9166667;46.544;4937
47.6750000;12.9583333;46.532;4937
47.6750000;13.0000000;46.518;4937
47.6750000;13.0416667;46.468;4937
47.6750000;13.0833333;46.453;4937
47.6750000;13.1250000;46.449;4937
47.6750000;13.1666667;46.526;4937
47.6750000;13.2083333;46.635;4937
47.6750000;13.2500000;46.710;4937
47.6750000;13.2916667;46.765;4937
47.6750000;13.3333333;46.796;4937
47.6750000;13.3750000;46.804;4937
47.6750000;13.4166667;46.794;4937
47.6750000;13.4583333;46.766;4937
47.6750000;13.5000000;46.772;4937
47.6750000;13.5416667;46.772;4937
47.6750000;13.5833333;46.764;4937
47.6750000;13.6250000;46.798;4937
47.6750000;13.6666667;46.923;4937
47.6750000;13.7083333;47.041;4937
47.6750000;13.7500000;47.149;4937
47.6750000;13.7916667;47.286;4937
47.6750000;13.8333333;47.401;4937
47.6750000;13.8750000;47.477;4937
47.6750000;13.9166667;47.541;4937
47.6750000;13.9583333;47.611;4937
47.6750000;14.0000000;47.674;4937
47.6750000;14.0416667;47.673;4937
47.6750000;14.0833333;47.575;4937
47.6750000;14.1250000;47.480;4937
47.6750000;14.1666667;47.483;4937
47.6750000;14.2083333;47.469;4937
47.6750000;14.2500000;47.408;4937
47.6750000;14.2916667;47.309;4937
47.6750000;14.3333333;47.216;4937
47.6750000;14.3750000;47.231;4937
47.6750000;14.4166667;47.266;4937
47.6750000;14.4583333;47.254;4937
47.6750000;14.5000000;47.218;4937
47.6750000;14.5416667;47.195;4937
47.6750000;14.5833333;47.138;4937
47.6750000;14.6250000;47.080;4937
47.6750000;14.6666667;47.060;4937
47.6750000;14.7083333;47.041;4937
47.6750000;14.7500000;47.061;4937
47.6750000;14.7916667;47.112;4937
47.6750000;14.8333333;47.207;4937
47.6750000;14.8750000;47.286;4937
47.6750000;14.9166667;47.324;4937
47.6750000;14.9583333;47.336;4937
47.6750000;15.0000000;47.370;4937
47.6750000;15.0416667;47.444;4937
47.6750000;15.0833333;47.517;4937
47.6750000;15.1250000;47.539;4937
47.6750000;15.1666667;47.524;4937
47.6750000;15.2083333;47.553;4937
47.6750000;15.2500000;47.571;4937
47.6750000;15.2916667;47.558;4937
47.6750000;15.3333333;47.564;4937
47.6750000;15.3750000;47.606;4937
47.6750000;15.4166667;47.626;4937
47.6750000;15.4583333;47.610;4937
47.6750000;15.5000000;47.607;4937
47.6750000;15.5416667;47.613;4937
47.6750000;15.5833333;47.627;4937
47.6750000;15.6250000;47.623;4937
47.6750000;15.6666667;47.623;4937
47.6750000;15.7083333;47.615;4937
47.6750000;15.7500000;47.530;4937
47.6750000;15.7916667;47.418;4937
47.6750000;15.8333333;47.313;4937
47.6750000;15.8750000;47.190;4937
47.6750000;15.9166667;47.056;4937
47.6750000;15.9583333;46.916;4937
47.6750000;16.0000000;46.788;4937
47.6750000;16.0416667;46.670;4937
47.6750000;16.0833333;46.550;4937
47.6750000;16.1250000;46.438;4937
47.6750000;16.1666667;46.346;4937
47.6750000;16.2083333;46.254;4937
47.6750000;16.2500000;46.170;4937
47.6750000;16.2916667;46.093;4937
47.6750000;16.3333333;45.983;4937
47.6750000;16.3750000;45.852;4937
47.6750000;16.4166667;45.729;4937
47.6750000;16.4583333;45.622;4937
47.6750000;16.5000000;45.516;4937
47.6750000;16.5416667;45.408;4937
47.6750000;16.5833333;45.284;4937
47.6750000;16.6250000;45.167;4937
47.6750000;16.6666667;45.050;4937
47.6750000;16.7083333;44.934;4937
47.6750000;16.7500000;44.829;4937
47.6750000;16.7916667;44.738;4937
47.6750000;16.8333333;44.662;4937
47.6750000;16.8750000;44.595;4937
47.6750000;16.9166667;44.528;4937
47.6750000;16.9583333;44.461;4937
47.6750000;17.0000000;44.401;4937
47.6750000;17.0416667;44.347;4937
47.6750000;17.0833333;44.300;4937
47.6750000;17.1250000;44.251;4937
47.6750000;17.1666667;44.199;4937
47.7000000;12.0000000;46.630;4937
47.7000000;12.0416667;46.571;4937
47.7000000;12.0833333;46.466;4937
47.7000000;12.1250000;46.387;4937
47.7000000;12.1666667;46.339;4937
47.7000000;12.2083333;46.391;4937
47.7000000;12.2500000;46.430;4937
47.7000000;12.2916667;46.457;4937
47.7000000;12.3333333;46.473;4937
47.7000000;12.3750000;46.411;4937
47.7000000;12.4166667;46.383;4937
47.7000000;12.4583333;46.387;4937
47.7000000;12.5000000;46.420;4937
47.7000000;12.5416667;46.462;4937
47.7000000;12.5833333;46.480;4937
47.7000000;12.6250000;46.483;4937
47.7000000;12.6666667;46.487;4937
47.7000000;12.7083333;46.485;4937
47.7000000;12.7500000;46.432;4937
47.7000000;12.7916667;46.375;4937
47.7000000;12.8333333;46.341;4937
47.7000000;12.8750000;46.338;4937
47.7000000;12.9166667;46.329;4937
47.7000000;12.9583333;46.364;4937
47.7000000;13.0000000;46.364;4937
47.7000000;13.0416667;46.286;4937
47.7000000;13.0833333;46.257;4937
47.7000000;13.1250000;46.294;4937
47.7000000;13.1666667;46.396;4937
47.7000000;13.2083333;46.497;4937
47.7000000;13.2500000;46.570;4937
47.7000000;13.2916667;46.606;4937
47.7000000;13.3333333;46.633;4937
47.7000000;13.3750000;46.622;4937
47.7000000;13.4166667;46.586;4937
47.7000000;13.4583333;46.561;4937
47.7000000;13.5000000;46.566;4937
47.7000000;13.5416667;46.589;4937
47.7000000;13.5833333;46.609;4937
47.7000000;13.6250000;46.648;4937
47.7000000;13.6666667;46.789;4937
47.7000000;13.7083333;46.934;4937
47.7000000;13.7500000;47.071;4937
47.7000000;13.7916667;47.214;4937
47.7000000;13.8333333;47.320;4937
47.7000000;13.8750000;47.391;4937
47.7000000;13.9166667;47.438;4937
47.7000000;13.9583333;47.477;4937
47.7000000;14.0000000;47.530;4937
47.7000000;14.0416667;47.544;4937
47.7000000;14.0833333;47.467;4937
47.7000000;14.1250000;47.348;4937
47.7000000;14.1666667;47.281;4937
47.7000000;14.2083333;47.246;4937
47.7000000;14.2500000;47.187;4937
47.7000000;14.2916667;47.108;4937
47.7000000;14.3333333;47.065;4937
47.7000000;14.3750000;47.093;4937
47.7000000;14.4166667;47.124;4937
47.7000000;14.4583333;47.132;4937
47.7000000;14.5000000;47.112;4937
47.7000000;14.5416667;47.078;4937
47.7000000;14.5833333;47.026;4937
47.7000000;14.6250000;46.963;4937
47.7000000;14.6666667;46.949;4937
47.7000000;14.7083333;46.967;4937
47.7000000;14.7500000;47.023;4937
47.7000000;14.7916667;47.054;4937
47.7000000;14.8333333;47.132;4937
47.7000000;14.8750000;47.205;4937
47.7000000;14.9166667;47.268;4937
47.7000000;14.9583333;47.279;4937
47.7000000;15.0000000;47.305;4937
47.7000000;15.0416667;47.377;4937
47.7000000;15.0833333;47.459;4937
47.7000000;15.1250000;47.476;4937
47.7000000;15.1666667;47.455;4937
47.7000000;15.2083333;47.466;4937
47.7000000;15.2500000;47.481;4937
47.7000000;15.2916667;47.482;4937
47.7000000;15.3333333;47.497;4937
47.7000000;15.3750000;47.554;4937
47.7000000;15.4166667;47.582;4937
47.7000000;15.4583333;47.579;4937
47.7000000;15.5000000;47.597;4937
47.7000000;15.5416667;47.631;4937
47.7000000;15.5833333;47.659;4937
47.7000000;15.6250000;47.651;4937
47.7000000;15.6666667;47.633;4937
47.7000000;15.7083333;47.622;4937
47.7000000;15.7500000;47.529;4937
47.7000000;15.7916667;47.385;4937
47.7000000;15.8333333;47.268;4937
47.7000000;15.8750000;47.170;4937
47.7000000;15.9166667;47.042;4937
47.7000000;15.9583333;46.885;4937
47.7000000;16.0000000;46.720;4937
47.7000000;16.0416667;46.583;4937
47.7000000;16.0833333;46.459;4937
47.7000000;16.1250000;46.351;4937
47.7000000;16.1666667;46.252;4937
47.7000000;16.2083333;46.161;4937
47.7000000;16.2500000;46.077;4937
47.7000000;16.2916667;46.006;4937
47.7000000;16.3333333;45.888;4937
47.7000000;16.3750000;45.741;4937
47.7000000;16.4166667;45.614;4937
47.7000000;16.4583333;45.515;4937
47.7000000;16.5000000;45.418;4937
47.7000000;16.5416667;45.319;4937
47.7000000;16.5833333;45.218;4937
47.7000000;16.6250000;45.117;4937
47.7000000;16.6666667;45.011;4937
47.7000000;16.7083333;44.906;4937
47.7000000;16.7500000;44.801;4937
47.7000000;16.7916667;44.710;4937
47.7000000;16.8333333;44.632;4937
47.7000000;16.8750000;44.565;4937
47.7000000;16.9166667;44.498;4937
47.7000000;16.9583333;44.433;4937
47.7000000;17.0000000;44.368;4937
47.7000000;17.0416667;44.310;4937
47.7000000;17.0833333;44.257;4937
47.7000000;17.1250000;44.209;4937
47.7000000;17.1666667;44.159;4937
47.7250000;12.0833333;46.232;4937
47.7250000;12.1250000;46.155;4937
47.7250000;12.1666667;46.168;4937
47.7250000;12.2083333;46.243;4937
47.7250000;12.2500000;46.297;4937
47.7250000;12.2916667;46.302;4937
47.7250000;12.3333333;46.315;4937
47.7250000;12.3750000;46.260;4937
47.7250000;12.4166667;46.204;4937
47.7250000;12.4583333;46.200;4937
47.7250000;12.5000000;46.262;4937
47.7250000;12.5416667;46.307;4937
47.7250000;12.5833333;46.310;4937
47.7250000;12.6250000;46.292;4937
47.7250000;12.6666667;46.278;4937
47.7250000;12.7083333;46.279;4937
47.7250000;12.7500000;46.227;4937
47.7250000;12.7916667;46.182;4937
47.7250000;12.8333333;46.127;4937
47.7250000;12.8750000;46.072;4937
47.7250000;12.9166667;46.067;4937
47.7250000;12.9583333;46.122;4937
47.7250000;13.0000000;46.142;4937
47.7250000;13.0416667;46.086;4937
47.7250000;13.0833333;46.088;4937
47.7250000;13.1250000;46.163;4937
47.7250000;13.1666667;46.249;4937
47.7250000;13.2083333;46.344;4937
47.7250000;13.2500000;46.405;4937
47.7250000;13.2916667;46.441;4937
47.7250000;13.3333333;46.467;4937
47.7250000;13.3750000;46.434;4937
47.7250000;13.4166667;46.375;4937
47.7250000;13.4583333;46.363;4937
47.7250000;13.5000000;46.387;4937
47.7250000;13.5416667;46.431;4937
47.7250000;13.5833333;46.471;4937
47.7250000;13.6250000;46.538;4937
47.7250000;13.6666667;46.663;4937
47.7250000;13.7083333;46.823;4937
47.7250000;13.7500000;46.945;4937
47.7250000;13.7916667;47.058;4937
47.7250000;13.8333333;47.151;4937
47.7250000;13.8750000;47.210;4937
47.7250000;13.9166667;47.228;4937
47.7250000;13.9583333;47.248;4937
47.7250000;14.0000000;47.317;4937
47.7250000;14.0416667;47.352;4937
47.7250000;14.0833333;47.323;4937
47.7250000;14.1250000;47.236;4937
47.7250000;14.1666667;47.130;4937
47.7250000;14.2083333;47.077;4937
47.7250000;14.2500000;47.027;4937
47.7250000;14.2916667;46.968;4937
47.7250000;14.3333333;46.966;4937
47.7250000;14.3750000;47.007;4937
47.7250000;14.4166667;47.034;4937
47.7250000;14.4583333;47.041;4937
47.7250000;14.5000000;47.020;4937
47.7250000;14.5416667;46.982;4937
47.7250000;14.5833333;46.938;4937
47.7250000;14.6250000;46.886;4937
47.7250000;14.6666667;46.875;4937
47.7250000;14.7083333;46.936;4937
47.7250000;14.7500000;46.999;4937
47.7250000;14.7916667;47.037;4937
47.7250000;14.8333333;47.063;4937
47.7250000;14.8750000;47.123;4937
47.7250000;14.9166667;47.211;4937
47.7250000;14.9583333;47.248;4937
47.7250000;15.0000000;47.254;4937
47.7250000;15.0416667;47.301;4937
47.7250000;15.0833333;47.367;4937
47.7250000;15.1250000;47.401;4937
47.7250000;15.1666667;47.408;4937
47.7250000;15.2083333;47.416;4937
47.7250000;15.2500000;47.405;4937
47.7250000;15.2916667;47.403;4937
47.7250000;15.3333333;47.427;4937
47.7250000;15.3750000;47.486;4937
47.7250000;15.4166667;47.527;4937
47.7250000;15.4583333;47.542;4937
47.7250000;15.5000000;47.570;4937
47.7250000;15.5416667;47.612;4937
47.7250000;15.5833333;47.636;4937
47.7250000;15.6250000;47.626;4937
47.7250000;15.6666667;47.592;4937
47.7250000;15.7083333;47.578;4937
47.7250000;15.7500000;47.502;4937
47.7250000;15.7916667;47.381;4937
47.7250000;15.8333333;47.299;4937
47.7250000;15.8750000;47.199;4937
47.7250000;15.9166667;47.049;4937
47.7250000;15.9583333;46.860;4937
47.7250000;16.0000000;46.688;4937
47.7250000;16.0416667;46.523;4937
47.7250000;16.0833333;46.376;4937
47.7250000;16.1250000;46.254;4937
47.7250000;16.1666667;46.150;4937
47.7250000;16.2083333;46.053;4937
47.7250000;16.2500000;45.973;4937
47.7250000;16.2916667;45.909;4937
47.7250000;16.3333333;45.773;4937
47.7250000;16.3750000;45.618;4937
47.7250000;16.4166667;45.498;4937
47.7250000;16.4583333;45.414;4937
47.7250000;16.5000000;45.328;4937
47.7250000;16.5416667;45.240;4937
47.7250000;16.5833333;45.151;4937
47.7250000;16.6250000;45.064;4937
47.7250000;16.6666667;44.975;4937
47.7250000;16.7083333;44.876;4937
47.7250000;16.7500000;44.777;4937
47.7250000;16.7916667;44.688;4937
47.7250000;16.8333333;44.611;4937
47.7250000;16.8750000;44.541;4937
47.7250000;16.9166667;44.471;4937
47.7250000;16.9583333;44.404;4937
47.7250000;17.0000000;44.337;4937
47.7250000;17.0416667;44.275;4937
47.7250000;17.0833333;44.220;4937
47.7250000;17.1250000;44.171;4937
47.7250000;17.1666667;44.122;4937
47.7500000;12.1250000;45.950;4937
47.7500000;12.1666667;45.982;4937
47.7500000;12.2083333;46.045;4937
47.7500000;12.2500000;46.112;4937
47.7500000;12.2916667;46.120;4937
47.7500000;12.3333333;46.118;4937
47.7500000;12.3750000;46.104;4937
47.7500000;12.4166667;46.046;4937
47.7500000;12.4583333;46.008;4937
47.7500000;12.5000000;46.083;4937
47.7500000;12.5416667;46.132;4937
47.7500000;12.5833333;46.129;4937
47.7500000;12.6250000;46.086;4937
47.7500000;12.6666667;46.061;4937
47.7500000;12.7083333;46.054;4937
47.7500000;12.7500000;46.023;4937
47.7500000;12.7916667;46.015;4937
47.7500000;12.8333333;45.972;4937
47.7500000;12.8750000;45.891;4937
47.7500000;12.9166667;45.832;4937
47.7500000;12.9583333;45.844;4937
47.7500000;13.0000000;45.860;4937
47.7500000;13.0416667;45.869;4937
47.7500000;13.0833333;45.923;4937
47.7500000;13.1250000;46.029;4937
47.7500000;13.1666667;46.099;4937
47.7500000;13.2083333;46.174;4937
47.7500000;13.2500000;46.221;4937
47.7500000;13.2916667;46.269;4937
47.7500000;13.3333333;46.277;4937
47.7500000;13.3750000;46.233;4937
47.7500000;13.4166667;46.220;4937
47.7500000;13.4583333;46.257;4937
47.7500000;13.5000000;46.289;4937
47.7500000;13.5416667;46.352;4937
47.7500000;13.5833333;46.406;4937
47.7500000;13.6250000;46.449;4937
47.7500000;13.6666667;46.525;4937
47.7500000;13.7083333;46.646;4937
47.7500000;13.7500000;46.751;4937
47.7500000;13.7916667;46.843;4937
47.7500000;13.8333333;46.916;4937
47.7500000;13.8750000;46.982;4937
47.7500000;13.9166667;47.001;4937
47.7500000;13.9583333;47.017;4937
47.7500000;14.0000000;47.080;4937
47.7500000;14.0416667;47.107;4937
47.7500000;14.0833333;47.100;4937
47.7500000;14.1250000;47.048;4937
47.7500000;14.1666667;46.966;4937
47.7500000;14.2083333;46.938;4937
47.7500000;14.2500000;46.907;4937
47.7500000;14.2916667;46.900;4937
47.7500000;14.3333333;46.931;4937
47.7500000;14.3750000;46.967;4937
47.7500000;14.4166667;46.967;4937
47.7500000;14.4583333;46.940;4937
47.7500000;14.5000000;46.912;4937
47.7500000;14.5416667;46.905;4937
47.7500000;14.5833333;46.891;4937
47.7500000;14.6250000;46.835;4937
47.7500000;14.6666667;46.833;4937
47.7500000;14.7083333;46.897;4937
47.7500000;14.7500000;46.949;4937
47.7500000;14.7916667;46.969;4937
47.7500000;14.8333333;46.999;4937
47.7500000;14.8750000;47.026;4937
47.7500000;14.9166667;47.090;4937
47.7500000;14.9583333;47.171;4937
47.7500000;15.0000000;47.200;4937
47.7500000;15.0416667;47.246;4937
47.7500000;15.0833333;47.286;4937
47.7500000;15.1250000;47.329;4937
47.7500000;15.1666667;47.366;4937
47.7500000;15.2083333;47.384;4937
47.7500000;15.2500000;47.371;4937
47.7500000;15.2916667;47.351;4937
47.7500000;15.3333333;47.364;4937
47.7500000;15.3750000;47.409;4937
47.7500000;15.4166667;47.455;4937
47.7500000;15.4583333;47.491;4937
47.7500000;15.5000000;47.513;4937
47.7500000;15.5416667;47.545;4937
47.7500000;15.5833333;47.569;4937
47.7500000;15.6250000;47.559;4937
47.7500000;15.6666667;47.506;4937
47.7500000;15.7083333;47.473;4937
47.7500000;15.7500000;47.413;4937
47.7500000;15.7916667;47.368;4937
47.7500000;15.8333333;47.302;4937
47.7500000;15.8750000;47.169;4937
47.7500000;15.9166667;47.002;4937
47.7500000;15.9583333;46.833;4937
47.7500000;16.0000000;46.671;4937
47.7500000;16.0416667;46.482;4937
47.7500000;16.0833333;46.309;4937
47.7500000;16.1250000;46.164;4937
47.7500000;16.1666667;46.046;4937
47.7500000;16.2083333;45.944;4937
47.7500000;16.2500000;45.863;4937
47.7500000;16.2916667;45.802;4937
47.7500000;16.3333333;45.665;4937
47.7500000;16.3750000;45.514;4937
47.7500000;16.4166667;45.402;4937
47.7500000;16.4583333;45.318;4937
47.7500000;16.5000000;45.240;4937
47.7500000;16.5416667;45.168;4937
47.7500000;16.5833333;45.088;4937
47.7500000;16.6250000;45.020;4937
47.7500000;16.6666667;44.941;4937
47.7500000;16.7083333;44.847;4937
47.7500000;16.7500000;44.753;4937
47.7500000;16.7916667;44.669;4937
47.7500000;16.8333333;44.595;4937
47.7500000;16.8750000;44.521;4937
47.7500000;16.9166667;44.448;4937
47.7500000;16.9583333;44.374;4937
47.7500000;17.0000000;44.307;4937
47.7500000;17.0416667;44.242;4937
47.7500000;17.0833333;44.184;4937
47.7500000;17.1250000;44.132;4937
47.7500000;17.1666667;44.084;4937
47.7750000;12.1666667;45.806;4937
47.7750000;12.2083333;45.849;4937
47.7750000;12.2500000;45.889;4937
47.7750000;12.2916667;45.905;4937
47.7750000;12.3333333;45.896;4937
47.7750000;12.3750000;45.902;4937
47.7750000;12.4166667;45.855;4937
47.7750000;12.7916667;45.823;4937
47.7750000;12.8333333;45.783;4937
47.7750000;12.8750000;45.693;4937
47.7750000;12.9166667;45.641;4937
47.7750000;12.9583333;45.627;4937
47.7750000;13.0000000;45.640;4937
47.7750000;13.0416667;45.681;4937
47.7750000;13.0833333;45.758;4937
47.7750000;13.1250000;45.868;4937
47.7750000;13.1666667;45.932;4937
47.7750000;13.2083333;45.986;4937
47.7750000;13.2500000;46.037;4937
47.7750000;13.2916667;46.068;4937
47.7750000;13.3333333;46.071;4937
47.7750000;13.3750000;46.050;4937
47.7750000;13.4166667;46.092;4937
47.7750000;13.4583333;46.127;4937
47.7750000;13.5000000;46.151;4937
47.7750000;13.5416667;46.213;4937
47.7750000;13.5833333;46.274;4937
47.7750000;13.6250000;46.340;4937
47.7750000;13.6666667;46.443;4937
47.7750000;13.7083333;46.506;4937
47.7750000;13.7500000;46.546;4937
47.7750000;13.7916667;46.640;4937
47.7750000;13.8333333;46.721;4937
47.7750000;13.8750000;46.792;4937
47.7750000;13.9166667;46.821;4937
47.7750000;13.9583333;46.829;4937
47.7750000;14.0000000;46.878;4937
47.7750000;14.0416667;46.890;4937
47.7750000;14.0833333;46.869;4937
47.7750000;14.1250000;46.841;4937
47.7750000;14.1666667;46.793;4937
47.7750000;14.2083333;46.802;4937
47.7750000;14.2500000;46.840;4937
47.7750000;14.2916667;46.875;4937
47.7750000;14.3333333;46.898;4937
47.7750000;14.3750000;46.889;4937
47.7750000;14.4166667;46.878;4937
47.7750000;14.4583333;46.836;4937
47.7750000;14.5000000;46.810;4937
47.7750000;14.5416667;46.822;4937
47.7750000;14.5833333;46.815;4937
47.7750000;14.6250000;46.779;4937
47.7750000;14.6666667;46.774;4937
47.7750000;14.7083333;46.828;4937
47.7750000;14.7500000;46.844;4937
47.7750000;14.7916667;46.868;4937
47.7750000;14.8333333;46.906;4937
47.7750000;14.8750000;46.933;4937
47.7750000;14.9166667;46.968;4937
47.7750000;14.9583333;47.043;4937
47.7750000;15.0000000;47.105;4937
47.7750000;15.0416667;47.198;4937
47.7750000;15.0833333;47.252;4937
47.7750000;15.1250000;47.283;4937
47.7750000;15.1666667;47.314;4937
47.7750000;15.2083333;47.329;4937
47.7750000;15.2500000;47.312;4937
47.7750000;15.2916667;47.295;4937
47.7750000;15.3333333;47.311;4937
47.7750000;15.3750000;47.348;4937
47.7750000;15.4166667;47.392;4937
47.7750000;15.4583333;47.440;4937
47.7750000;15.5000000;47.468;4937
47.7750000;15.5416667;47.482;4937
47.7750000;15.5833333;47.495;4937
47.7750000;15.6250000;47.477;4937
47.7750000;15.6666667;47.418;4937
47.7750000;15.7083333;47.364;4937
47.7750000;15.7500000;47.340;4937
47.7750000;15.7916667;47.334;4937
